Customer ID,date,day_of_week,trip_type,time_of_day,from_lat,from_lon,to_lat,to_lon,distance_km,ETA_min
1,2023-01-08,Sunday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,61.63
1,2023-01-09,Monday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,80.54
1,2023-01-09,Monday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,30.92
1,2023-01-10,Tuesday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,62.99
1,2023-01-10,Tuesday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,73.61
1,2023-01-11,Wednesday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,63.62
1,2023-01-11,Wednesday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,66.78
1,2023-01-12,Thursday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,77.26
1,2023-01-12,Thursday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,59.61
1,2023-01-13,Friday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,76.32
1,2023-01-13,Friday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,34.61
1,2023-01-14,Saturday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,61.75
1,2023-01-14,Saturday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,66.37
1,2023-01-15,Sunday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,81.12
1,2023-01-15,Sunday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,36.27
1,2023-01-16,Monday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,61.57
1,2023-01-16,Monday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,63.74
1,2023-01-17,Tuesday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,75.3
1,2023-01-17,Tuesday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,63.48
1,2023-01-18,Wednesday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,70.21
1,2023-01-18,Wednesday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,35.51
1,2023-01-19,Thursday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,80.37
1,2023-01-19,Thursday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,37.38
1,2023-01-20,Friday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,80.46
1,2023-01-20,Friday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,62.78
1,2023-01-21,Saturday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,80.93
1,2023-01-21,Saturday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,62.64
1,2023-01-22,Sunday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,75.44
1,2023-01-22,Sunday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,30.9
1,2023-01-23,Monday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,67.08
1,2023-01-23,Monday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,62.18
1,2023-01-24,Tuesday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,63.55
1,2023-01-24,Tuesday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,62.15
1,2023-01-25,Wednesday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,60.14
1,2023-01-25,Wednesday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,70.24
1,2023-01-26,Thursday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,65.24
1,2023-01-26,Thursday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,30.62
1,2023-01-27,Friday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,67.93
1,2023-01-27,Friday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,59.55
1,2023-01-28,Saturday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,65.59
1,2023-01-28,Saturday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,70.58
1,2023-01-29,Sunday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,66.37
1,2023-01-29,Sunday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,74.57
1,2023-01-30,Monday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,64.58
1,2023-01-30,Monday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,68.42
1,2023-01-31,Tuesday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,60.63
1,2023-01-31,Tuesday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,70.96
1,2023-02-01,Wednesday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,79.23
1,2023-02-01,Wednesday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,62.07
1,2023-02-02,Thursday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,63.52
1,2023-02-02,Thursday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,63.18
1,2023-02-03,Friday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,67.12
1,2023-02-03,Friday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,69.59
1,2023-02-04,Saturday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,78.82
1,2023-02-04,Saturday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,66.03
1,2023-02-05,Sunday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,69.44
1,2023-02-05,Sunday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,73.64
1,2023-02-06,Monday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,59.46
1,2023-02-06,Monday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,81.35
1,2023-02-07,Tuesday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,66.1
1,2023-02-07,Tuesday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,33.28
1,2023-02-08,Wednesday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,62.14
1,2023-02-08,Wednesday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,65.86
1,2023-02-09,Thursday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,72.33
1,2023-02-09,Thursday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,73.72
1,2023-02-10,Friday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,69.53
1,2023-02-10,Friday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,75.42
1,2023-02-11,Saturday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,59.83
1,2023-02-11,Saturday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,69.17
1,2023-02-12,Sunday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,63.06
1,2023-02-12,Sunday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,80.15
1,2023-02-13,Monday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,59.53
1,2023-02-13,Monday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,65.16
1,2023-02-14,Tuesday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,59.43
1,2023-02-14,Tuesday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,80.17
1,2023-02-15,Wednesday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,65.16
1,2023-02-15,Wednesday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,80.35
1,2023-02-16,Thursday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,76.47
1,2023-02-16,Thursday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,35.66
1,2023-02-17,Friday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,79.78
1,2023-02-17,Friday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,68.94
1,2023-02-18,Saturday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,61.2
1,2023-02-18,Saturday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,63.06
1,2023-02-19,Sunday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,60.64
1,2023-02-19,Sunday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,76.44
1,2023-02-20,Monday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,77.35
1,2023-02-20,Monday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,80.72
1,2023-02-21,Tuesday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,64.6
1,2023-02-21,Tuesday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,59.53
1,2023-02-22,Wednesday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,75.48
1,2023-02-22,Wednesday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,66.86
1,2023-02-23,Thursday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,67.53
1,2023-02-23,Thursday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,74.99
1,2023-02-24,Friday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,65.64
1,2023-02-24,Friday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,60.76
1,2023-02-25,Saturday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,76.85
1,2023-02-25,Saturday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,71.9
1,2023-02-26,Sunday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,73.35
1,2023-02-26,Sunday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,67.02
1,2023-02-27,Monday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,67.41
1,2023-02-27,Monday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,33.35
1,2023-02-28,Tuesday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,65.38
1,2023-02-28,Tuesday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,31.99
1,2023-03-01,Wednesday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,69.81
1,2023-03-01,Wednesday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,82.12
1,2023-03-02,Thursday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,61.66
1,2023-03-02,Thursday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,71.55
1,2023-03-03,Friday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,69.98
1,2023-03-03,Friday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,38.44
1,2023-03-04,Saturday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,67.54
1,2023-03-04,Saturday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,61.17
1,2023-03-05,Sunday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,76.46
1,2023-03-05,Sunday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,35.75
1,2023-03-06,Monday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,69.12
1,2023-03-06,Monday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,41.28
1,2023-03-07,Tuesday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,60.83
1,2023-03-07,Tuesday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,66.34
1,2023-03-08,Wednesday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,80.07
1,2023-03-08,Wednesday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,77.14
1,2023-03-09,Thursday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,77.2
1,2023-03-09,Thursday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,68.19
1,2023-03-10,Friday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,68.09
1,2023-03-10,Friday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,62.62
1,2023-03-11,Saturday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,76.35
1,2023-03-11,Saturday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,68.74
1,2023-03-12,Sunday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,75.38
1,2023-03-12,Sunday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,31.01
1,2023-03-13,Monday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,68.13
1,2023-03-13,Monday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,62.79
1,2023-03-14,Tuesday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,78.47
1,2023-03-14,Tuesday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,62.84
1,2023-03-15,Wednesday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,76.13
1,2023-03-15,Wednesday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,33.69
1,2023-03-16,Thursday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,71.31
1,2023-03-16,Thursday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,61.78
1,2023-03-17,Friday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,59.6
1,2023-03-17,Friday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,66.92
1,2023-03-18,Saturday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,67.83
1,2023-03-18,Saturday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,38.74
1,2023-03-19,Sunday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,61.53
1,2023-03-19,Sunday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,70.6
1,2023-03-20,Monday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,79.43
1,2023-03-20,Monday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,73.14
1,2023-03-21,Tuesday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,62.36
1,2023-03-21,Tuesday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,40.28
1,2023-03-22,Wednesday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,63.95
1,2023-03-22,Wednesday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,67.25
1,2023-03-23,Thursday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,60.04
1,2023-03-23,Thursday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,62.19
1,2023-03-24,Friday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,81.18
1,2023-03-24,Friday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,31.95
1,2023-03-25,Saturday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,60.57
1,2023-03-25,Saturday,Office to Home,18:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,73.11
1,2023-03-26,Sunday,Home to Office,08:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,62.55
1,2023-03-26,Sunday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,72.68
1,2023-03-27,Monday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,65.47
1,2023-03-27,Monday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,61.45
1,2023-03-28,Tuesday,Home to Office,08:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,77.85
1,2023-03-28,Tuesday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,81.08
1,2023-03-29,Wednesday,Home to Office,09:30,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,71.55
1,2023-03-29,Wednesday,Office to Home,19:00,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,33.78
1,2023-03-30,Thursday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,64.45
1,2023-03-30,Thursday,Office to Home,17:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,79.1
1,2023-03-31,Friday,Home to Office,09:00,12.872326002334418,77.58517852020704,12.992027125616302,77.69254136498088,24.75,65.79
1,2023-03-31,Friday,Office to Home,18:30,12.992027125616302,77.69254136498088,12.872326002334418,77.58517852020704,24.75,60.35
2,2023-01-01,Sunday,Home to Office,08:30,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,51.64
2,2023-01-01,Sunday,Office to Home,17:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,55.45
2,2023-01-02,Monday,Home to Office,09:00,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,62.3
2,2023-01-02,Monday,Office to Home,17:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,55.58
2,2023-01-03,Tuesday,Home to Office,08:00,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,59.06
2,2023-01-03,Tuesday,Office to Home,18:00,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,53.57
2,2023-01-04,Wednesday,Home to Office,08:30,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,58.08
2,2023-01-04,Wednesday,Office to Home,17:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,54.49
2,2023-01-05,Thursday,Home to Office,08:30,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,49.09
2,2023-01-05,Thursday,Office to Home,18:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,52.29
2,2023-01-06,Friday,Home to Office,09:00,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,52.31
2,2023-01-06,Friday,Office to Home,18:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,56.47
2,2023-01-07,Saturday,Home to Office,09:30,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,56.99
2,2023-01-07,Saturday,Office to Home,17:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,58.62
2,2023-01-08,Sunday,Home to Office,09:00,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,57.33
2,2023-01-08,Sunday,Office to Home,18:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,62.44
2,2023-01-09,Monday,Home to Office,08:00,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,49.32
2,2023-01-09,Monday,Office to Home,18:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,50.29
2,2023-01-10,Tuesday,Home to Office,08:30,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,53.36
2,2023-01-10,Tuesday,Office to Home,18:00,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,57.54
2,2023-01-11,Wednesday,Home to Office,08:00,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,64.47
2,2023-01-11,Wednesday,Office to Home,18:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,65.3
2,2023-01-12,Thursday,Home to Office,09:30,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,61.74
2,2023-01-12,Thursday,Office to Home,18:00,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,60.37
2,2023-01-13,Friday,Home to Office,08:30,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,54.41
2,2023-01-13,Friday,Office to Home,18:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,52.67
2,2023-01-14,Saturday,Home to Office,09:00,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,55.83
2,2023-01-14,Saturday,Office to Home,17:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,63.19
2,2023-01-15,Sunday,Home to Office,08:30,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,64.75
2,2023-01-15,Sunday,Office to Home,18:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,51.89
2,2023-01-16,Monday,Home to Office,09:30,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,52.07
2,2023-01-16,Monday,Office to Home,18:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,59.06
2,2023-01-17,Tuesday,Home to Office,09:00,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,64.81
2,2023-01-17,Tuesday,Office to Home,17:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,56.9
2,2023-01-18,Wednesday,Home to Office,08:00,12.911409168458958,77.50734213739368,13.018443962191924,77.57929177102478,19.92,63.48
2,2023-01-18,Wednesday,Office to Home,17:30,13.018443962191924,77.57929177102478,12.911409168458958,77.50734213739368,19.92,60.94
